centerline_id	name	road_class	speed_limit	cans_out	cans_actual	cans_per	cansperout	cans_density	est_time	slope	length	backuponly	time_obs_format	time_obs_raw	sinuosityindex	time_obs_secs	predsecs	time_obs	difference	time_obs_days	time_obs_ex2
9645308497	9645308497.00000000_R	5	25	2	2	1.66	1	24.61	0.69148	3.49503	429.1810511	0	0:00:50	0.5	1.0127	50	35.37065	30	5.37065	0.000578704	0.833333333
9628166353	9628166353.00000000_R	4	30	2	12	9.96	0.166666667	86.79	3.25491	0	729.9967056	0	0:00:47	0.47	1.00065	47	169.55835	28.2	141.35835	0.000543981	0.783333333
9628244937	9628244937.00000000_R	4	25	2	3	2.49	0.666666667	34.05	0.95608	5.58832	465.2557453	0	0:00:48	0.48	1.00461	48	49.47591	28.8	20.67591	0.000555556	0.8
9628256922	9628256922.00000000_R	5	25	2	2	1.66	1	24.77	0.69015	-7.74193	426.2503873	0	0:00:50	0.5	1.00157	50	35.25594	30	5.25594	0.000578704	0.833333333
9628259925	9628259925.00000000_R	4	35	2	2	1.66	1	20.06	0.66735	2.46899	526.5308359	0	0:01:01	1.01	1.0029	61	30.14293	60.6	-30.45707	0.000706019	1.016666667
9628351042	9628351042.00000000_R	5	25	2	5	4.15	0.4	78.15	1.39456	9.76821	337.8304624	0	0:00:48	0.48	1.00544	48	69.87467	28.8	41.07467	0.000555556	0.8
9628353873	9628353873.00000000_R	4	35	2	0	0	1	0	0.07438	2.61895	229.0997991	0	0:01:05	1.05	1.0167	65	2.60341	63	-60.39659	0.000752315	1.083333333
9628365464	9628365464.00000000_R	7	20	2	3	2.49	0.666666667	14.91	1.34837	-3.38778	1062.643563	0	0:01:46	1.46	1.00463	106	77.37803	87.6	-10.22197	0.001226852	1.766666667
9628680488	9628680488.00000000_R	5	25	2	1	0.83	1	19.84	0.36917	-1.50302	266.1311076	0	0:00:38	0.38	1.00113	38	16.29531	22.8	-6.50469	0.000439815	0.633333333
9628681865	9628681865.00000000_R	5	25	2	6	4.98	0.333333333	58.93	1.73354	-6.69715	537.5420055	0	0:00:49	0.49	1.01566	49	90.38502	29.4	60.98502	0.00056713	0.816666667
9628750630	9628750630.00000000_R	4	35	2	4	3.32	0.5	36.46	1.18088	-2.07156	579.2739019	0	0:00:45	0.45	1.00349	45	57.59385	27	30.59385	0.000520833	0.75
9639736527	9639736527.00000000_R	5	25	2	4	3.32	0.5	53.25	1.17309	-6.80731	396.6325279	0	0:00:46	0.46	1.00363	46	59.48308	27.6	31.88308	0.000532407	0.766666667
9639841269	9639841269.00000000_R	5	20	2	3	2.49	0.666666667	94.76	0.83957	0.59825	167.1549902	0	0:00:52	0.52	1.00033	52	42.32672	31.2	11.12672	0.000601852	0.866666667
9639851139	9639851139.00000000_R	5	25	2	4	3.32	0.5	60.98	1.15024	-4.33078	346.3578694	0	0:00:52	0.52	1.00305	52	57.51522	31.2	26.31522	0.000601852	0.866666667
9639933683	9639933683.00000000_R	5	20	2	2	1.66	1	62.1	0.59302	1.17615	170.0468958	0	0:00:34	0.34	1.00085	34	29.74669	20.4	9.34669	0.000393519	0.566666667
9639936043	9639936043.00000000_R	5	25	2	1	0.83	1	45.75	0.30066	-5.19902	115.406361	0	0:00:42	0.42	1.02929	42	10.39562	25.2	-14.80438	0.000486111	0.7
9639945921	9639945921.00000000_R	4	30	2	2	1.66	1	21.2	0.68509	2.40897	498.1384561	0	0:00:50	0.5	1.0718	50	33.55069	30	3.55069	0.000578704	0.833333333
9645123215	9645123215.00000000_R	5	25	2	2	1.66	1	23.83	0.69784	-0.22564	443.1780654	0	0:00:47	0.47	1.00097	47	35.91852	28.2	7.71852	0.000543981	0.783333333
9645134101	9645134101.00000000_R	5	25	2	4	3.32	0.5	18.27	1.51822	-4.49858	1155.921388	0	0:01:29	1.29	1.10106	89	89.20324	77.4	11.80324	0.001030093	1.483333333
9645218208	9645218208.00000000_R	5	25	2	4	3.32	0.5	56.48	1.16276	-3.74427	373.9049666	0	0:00:45	0.45	1.08734	45	58.59347	27	31.59347	0.000520833	0.75
9645306102	9645306102.00000000_R	5	25	2	0	0	1	0	0.14091	-1.61295	309.9917457	0	0:00:39	0.39	1.0042	39	1.76132	23.4	-21.63868	0.000451389	0.65
9645309142	9645309142.00000000_R	4	25	2	4	3.32	0.5	38.38	1.24291	-0.18174	550.2384281	0	0:00:49	0.49	1.08818	49	65.49554	29.4	36.09554	0.00056713	0.816666667
9645417547	9645417547.00000000_R	5	30	2	3	2.49	0.666666667	25.66	0.97846	-5.18303	617.3993219	0	0:00:55	0.55	1.00006	55	50.91203	33	17.91203	0.000636574	0.916666667
9645428418	9645428418.00000000_R	10	20	2	0	0	1	0	0.18491	3.07267	325.4502146	0	0:01:09	1.09	1.02631	69	1.23277	65.4	-64.16723	0.000798611	1.15
9645511983	9645511983.00000000_R	4	30	2	2	1.66	1	20.02	0.69617	0.37922	527.3970268	0	0:00:49	0.49	1.02856	49	34.69593	29.4	5.29593	0.00056713	0.816666667
9645832408	9645832408.00000000_R	10	20	2	5	4.15	0.4	38.87	1.62691	4.56419	679.2006746	0	0:01:03	1.03	1.00043	63	87.75571	61.8	25.95571	0.000729167	1.05
9645957757	9645957757.00000000_R	5	25	2	1	0.83	1	6.83	0.59934	8.28465	772.5132212	0	0:00:00	0	1.18834	0	36.11617	0	36.11617	0	0
9647781461	9647781461.00000000_R	5	20	2	0	0	1	0	0.10697	5.31172	188.2628818	0	0:00:42	0.42	1.00078	42	0.71312	25.2	-24.48688	0.000486111	0.7
9647783693	9647783693.00000000_R	5	20	2	0	0	1	0	0.11033	10.8144	194.1855801	0	0:00:45	0.45	1.00005	45	0.73555	27	-26.26445	0.000520833	0.75
9647793783	9647793783.00000000_R	2	20	2	1	0.83	1	20.85	0.3921	1.57936	253.266564	0	0:01:00	1	1.00276	60	20.31086	60	-39.68914	0.000694444	1
9647836481	9647836481.00000000_R	4	30	2	1	0.83	1	16.99	0.36593	0	310.8110238	0	0:00:45	0.45	1.00013	45	13.52507	27	-13.47493	0.000520833	0.75
9647846080	9647846080.00000000_R	5	25	2	3	2.49	0.666666667	60.56	0.8635	8.79299	261.5719881	0	0:00:44	0.44	1.00016	44	41.5033	26.4	15.1033	0.000509259	0.733333333
9647849635	9647849635.00000000_R	5	25	2	3	2.49	0.666666667	49.33	0.89056	13.07921	321.1204134	0	0:00:44	0.44	1.00021	44	43.83415	26.4	17.43415	0.000509259	0.733333333
9647850852	9647850852.00000000_R	5	25	2	6	4.98	0.333333333	39.84	1.85062	-3.52142	795.1331015	0	0:00:55	0.55	1.00435	55	100.46768	33	67.46768	0.000636574	0.916666667
9647858856	9647858856.00000000_R	5	25	2	2	1.66	1	13.79	0.84456	0.39166	765.9621362	0	0:01:10	1.1	1.02972	70	48.55297	66	-17.44703	0.000810185	1.166666667
9647941478	9647941478.00000000_R	5	20	2	2	1.66	1	28.87	0.70421	5.46818	365.7526762	0	0:00:51	0.51	1.00295	51	37.40703	30.6	6.80703	0.000590278	0.85
9647946118	9647946118.00000000_R	4	25	2	2	1.66	1	29.8	0.65748	-1.12873	354.3817952	0	0:00:47	0.47	1.00346	47	32.44285	28.2	4.24285	0.000543981	0.783333333
9647949134	9647949134.00000000_R	4	25	2	3	2.49	0.666666667	58.15	0.86843	-1.46833	272.4186197	0	0:00:53	0.53	1.00164	53	41.92786	31.8	10.12786	0.000613426	0.883333333
9647968093	9647968093.00000000_R	5	25	2	2	1.66	1	39.25	0.61868	12.2668	269.0187253	0	0:01:14	1.14	1.00064	74	29.10156	68.4	-39.29844	0.000856481	1.233333333
9649005143	9649005143.00000000_R	4	30	2	1	0.83	1	6.39	0.5611	-2.05796	826.0608024	0	0:00:56	0.56	1.00911	56	33.69304	33.6	0.09304	0.000648148	0.933333333
9649021720	9649021720.00000000_R	5	25	2	6	4.98	0.333333333	97.65	1.63667	-0.30822	324.4395818	0	0:00:50	0.5	1.0003	50	82.04374	30	52.04374	0.000578704	0.833333333
9649022936	9649022936.00000000_R	5	25	2	0	0	1	0	0.07587	-1.19816	166.922624	0	0:00:55	0.55	1.00028	55	0.94842	33	-32.05158	0.000636574	0.916666667
9649027468	9649027468.00000000_R	4	25	2	2	1.66	1	20.42	0.73143	-5.22174	517.0694281	0	0:00:55	0.55	1.0018	55	38.81078	33	5.81078	0.000636574	0.916666667
9649042916	9649042916.00000000_R	5	25	2	2	1.66	1	32.73	0.64306	-3.09934	322.6494713	0	0:00:33	0.33	1	33	31.20078	19.8	11.40078	0.000381944	0.55
9649043333	9649043333.00000000_R	5	25	2	6	4.98	0.333333333	32.57	1.93126	-4.83277	972.5278352	0	0:01:18	1.18	1.07324	78	107.41128	70.8	36.61128	0.000902778	1.3
9649047201	9649047201.00000000_R	5	25	2	1	0.83	1	14.38	0.41509	-3.26827	367.1667128	0	0:00:51	0.51	1.05288	51	20.25005	30.6	-10.34995	0.000590278	0.85
9649051290	9649051290.00000000_R	5	25	2	2	1.66	1	70.52	0.56447	0	149.7450213	0	0:00:36	0.36	1.00009	36	24.43293	21.6	2.83293	0.000416667	0.6
9649101897	9649101897.00000000_R	10	20	2	1	0.83	1	16.75	0.42725	-10.15438	315.1349771	1	0:01:50	1.5	1.00069	110	64.10087	90	-25.89913	0.001273148	1.833333333
9649110813	9649110813.00000000_R	5	25	2	7	5.81	0.285714286	103.31	1.90001	-6.14955	357.7495704	0	0:00:44	0.44	1.00718	44	96.04079	26.4	69.64079	0.000509259	0.733333333
9649113800	9649113800.00000000_R	5	25	2	0	0	1	0	0.10723	-6.78242	235.9040378	0	0:00:29	0.29	1.0009	29	1.34036	17.4	-16.05964	0.000335648	0.483333333
9649113917	9649113917.00000000_R	4	30	2	3	2.49	0.666666667	49.14	0.86669	-4.65376	322.3197997	0	0:00:53	0.53	1.00004	53	39.362	31.8	7.562	0.000613426	0.883333333
9649115819	9649115819.00000000_R	5	25	2	2	1.66	1	42.26	0.60997	-6.40374	249.854073	0	0:00:53	0.53	1	53	28.35141	31.8	-3.44859	0.000613426	0.883333333
9649116429	9649116429.00000000_R	4	30	2	6	4.98	0.333333333	42.69	1.77033	-0.53895	742.1807656	0	0:01:13	1.13	1.00002	73	93.87591	67.8	26.07591	0.000844907	1.216666667
9649121488	9649121488.00000000_R	4	25	2	1	0.83	1	17.4	0.38616	3.2948	303.5084733	0	0:00:52	0.52	1.00002	52	17.75833	31.2	-13.44167	0.000601852	0.866666667
9649124943	9649124943.00000000_R	5	25	2	4	3.32	0.5	43.46	1.2137	-3.70387	485.9786614	0	0:00:54	0.54	1.0001	54	62.98027	32.4	30.58027	0.000625	0.9
9649126778	9649126778.00000000_R	4	25	2	0	0	1	0	0.10451	1.30482	229.9166122	0	0:00:24	0.24	1.00016	24	1.30634	14.4	-13.09366	0.000277778	0.4
9649127074	9649127074.00000000_R	5	25	2	4	3.32	0.5	59.47	1.15423	-4.50512	355.1511975	1	0:00:43	0.43	1.00003	43	99.22776	25.8	73.42776	0.000497685	0.716666667
9649128960	9649128960.00000000_R	4	25	2	2	1.66	1	46.7	0.59919	5.74852	226.1450117	0	0:00:45	0.45	1.00002	45	27.42339	27	0.42339	0.000520833	0.75
9649129590	9649129590.00000000_R	5	25	2	6	4.98	0.333333333	65.08	1.71046	4.31418	486.7672391	0	0:00:45	0.45	1.0001	45	88.39759	27	61.39759	0.000520833	0.75
9649132804	9649132804.00000000_R	5	25	2	5	4.15	0.4	38.37	1.55376	0.58134	688.067111	0	0:01:08	1.08	1.1939	68	83.58367	64.8	18.78367	0.000787037	1.133333333
9649136227	9649136227.00000000_R	5	25	2	5	4.15	0.4	119.91	1.34108	4.54201	220.1669351	0	0:00:39	0.39	1	39	65.26907	23.4	41.86907	0.000451389	0.65
9649212239	9649212239.00000000_R	5	25	2	3	2.49	0.666666667	51.64	0.88402	3.91242	306.715795	0	0:00:42	0.42	1.00003	42	43.27032	25.2	18.07032	0.000486111	0.7
9649224060	9649224060.00000000_R	5	25	2	4	3.32	0.5	96.09	1.09271	-2.27484	219.7959963	1	0:01:14	1.14	1	74	93.92967	68.4	25.52967	0.000856481	1.233333333
9649323062	9649323062.00000000_R	5	25	2	3	2.49	0.666666667	56.72	0.87153	8.23638	279.2490468	0	0:00:47	0.47	1.00004	47	42.19522	28.2	13.99522	0.000543981	0.783333333
9649497562	9649497562.00000000_R	4	25	2	2	1.66	1	47.42	0.59763	-9.4292	222.712515	0	0:00:33	0.33	1.00003	33	27.28903	19.8	7.48903	0.000381944	0.55
9649556063	9649556063.00000000_R	5	25	2	2	1.66	1	73.42	0.56178	-9.73379	143.8288227	0	0:00:40	0.4	1.00009	40	24.20136	24	0.20136	0.000462963	0.666666667
9649584889	9649584889.00000000_R	4	25	2	1	0.83	1	3.8	0.87896	-0.72063	1387.679319	0	0:01:06	1.06	1.11906	66	60.19507	63.6	-3.40493	0.000763889	1.1
9649626955	9649626955.00000000_R	5	25	2	3	2.49	0.666666667	69.12	0.84876	4.3638	229.1579876	0	0:00:33	0.33	1.00016	33	40.23455	19.8	20.43455	0.000381944	0.55
9649637978	9649637978.00000000_R	5	25	2	4	3.32	0.5	76.34	1.11855	11.2059	276.6400172	0	0:00:49	0.49	1.00183	49	54.78632	29.4	25.38632	0.00056713	0.816666667
9649641078	9649641078.00000000_R	5	25	2	2	1.66	1	29.07	0.66153	8.25802	363.2831584	0	0:02:20	2.2	1.00004	140	32.79127	132	-99.20873	0.00162037	2.333333333
9649642857	9649642857.00000000_R	5	15	2	2	1.66	1	18.5	0.92889	-7.3569	570.8928101	0	0:01:10	1.1	1.37386	70	49.95574	66	-16.04426	0.000810185	1.166666667
9649643163	9649643163.00000000_R	5	25	2	1	0.83	1	36.04	0.31479	4.0956	146.498514	0	0:00:59	0.59	1.00002	59	11.61263	35.4	-23.78737	0.00068287	0.983333333
9649725336	9649725336.00000000_R	5	25	2	2	1.66	1	28.12	0.66711	1.59761	375.5615491	0	0:00:50	0.5	1.01022	50	33.27187	30	3.27187	0.000578704	0.833333333
9649754636	9649754636.00000000_R	5	25	2	4	3.32	0.5	22.23	1.42474	8.20824	950.2647514	0	0:04:52	4.52	1.29713	292	81.15341	271.2	-190.04659	0.00337963	4.866666667
9649774594	9649774594.00000000_R	5	25	2	1	0.83	1	13.02	0.43259	10.1068	405.6672988	0	0:01:10	1.1	1.09047	70	21.75705	66	-44.24295	0.000810185	1.166666667
9649777169	9649777169.00000000_R	4	25	2	2	1.66	1	17.29	0.77405	7.03967	610.8239346	0	0:00:49	0.49	1.28123	49	42.48053	29.4	13.08053	0.00056713	0.816666667
9655029646	9655029646.00000000_R	5	25	2	2	1.66	1	26.59	0.67691	-1.76269	397.1197668	0	0:00:39	0.39	1.01234	39	34.1157	23.4	10.7157	0.000451389	0.65
9655035266	9655035266.00000000_R	5	25	2	5	4.15	0.4	24.22	1.73637	-0.73407	1089.813418	0	0:01:13	1.13	1.03007	73	99.30886	67.8	31.50886	0.000844907	1.216666667
9655120329	9655120329.00000000_R	5	25	2	0	0	1	0	0.16393	-7.76403	360.6376412	0	0:01:20	1.2	1.00018	80	2.04908	72	-69.95092	0.000925926	1.333333333
9655132261	9655132261.00000000_R	5	25	2	2	1.66	1	30.87	0.65188	3.50819	342.0564066	0	0:00:41	0.41	1.03692	41	31.96041	24.6	7.36041	0.000474537	0.683333333
9657043274	9657043274.00000000_R	5	25	2	1	0.83	1	11.5	0.45691	-1.08895	459.1597977	0	0:00:57	0.57	1	57	23.85086	34.2	-10.34914	0.000659722	0.95
9657137468	9657137468.00000000_R	5	25	2	1	0.83	1	12.5	0.44019	-2.84104	422.3807439	0	0:00:55	0.55	1.00042	55	22.41125	33	-10.58875	0.000636574	0.916666667
9657144461	9657144461.00000000_R	10	20	2	7	5.81	0.285714286	55.99	2.11244	5.15101	660.0642098	0	0:01:05	1.05	2.26977	65	112.39312	63	49.39312	0.000752315	1.083333333
9657146037	9657146037.00000000_R	4	30	2	3	2.49	0.666666667	12.82	1.21272	3.64125	1235.837738	0	0:01:30	1.3	1.00224	90	75.11902	78	-2.88098	0.001041667	1.5
9658675075	9658675075.00000000_R	5	25	2	1	0.83	1	13.16	0.43055	-9.97102	401.1626605	0	0:01:51	1.51	1.0016	111	21.58073	90.6	-69.01927	0.001284722	1.85
9659809563	9659809563.00000000_R	5	25	2	4	3.32	0.5	46.79	1.19798	0.44308	451.3868433	0	0:00:49	0.49	1.00018	49	61.62628	29.4	32.22628	0.00056713	0.816666667
9659980420	9659980420.00000000_R	4	25	2	1	0.83	1	9.68	0.49611	4.03368	545.4071482	0	0:00:38	0.38	1.27378	38	27.22676	22.8	4.42676	0.000439815	0.633333333
9659982697	9659982697.00000000_R	4	25	2	3	2.49	0.666666667	36.68	0.94091	-9.4934	431.8790998	0	0:00:58	0.58	1.03683	58	48.16948	34.8	13.36948	0.000671296	0.966666667
9669006500	9669006500.00000000_R	10	20	2	3	2.49	0.666666667	31.93	1.0265	0.40311	496.1400199	0	0:00:52	0.52	1.00558	52	55.20389	31.2	24.00389	0.000601852	0.866666667
9669007246	9669007246.00000000_R	5	25	2	4	3.32	0.5	41.59	1.22361	11.619	507.7888542	0	0:00:55	0.55	1.00035	55	63.83397	33	30.83397	0.000636574	0.916666667
9669100416	9669100416.00000000_R	10	20	2	4	3.32	0.5	48.05	1.24253	-1.13757	439.5324315	0	0:00:45	0.45	1.01237	45	65.68137	27	38.68137	0.000520833	0.75
9740606991	9740606991.00000000_R	5	25	2	3	2.49	0.666666667	41.25	0.91914	3.90633	383.9916689	0	0:00:56	0.56	1.01133	56	46.29506	33.6	12.69506	0.000648148	0.933333333
9740610184	9740610184.00000000_R	4	25	2	4	3.32	0.5	36.68	1.2545	4.1685	575.7465465	0	0:00:53	0.53	1.00021	53	66.49398	31.8	34.69398	0.000613426	0.883333333
9740613516	9740613516.00000000_R	4	25	2	3	2.49	0.666666667	31.82	0.97091	3.41449	497.8776078	0	0:00:48	0.48	1.0001	48	50.7528	28.8	21.9528	0.000555556	0.8
9740710040	9740710040.00000000_R	5	25	2	1	0.83	1	17.76	0.3833	7.40185	297.2230578	0	0:00:43	0.43	1.01206	43	17.51231	25.8	-8.28769	0.000497685	0.716666667
9740711146	9740711146.00000000_R	5	25	2	1	0.83	1	17.11	0.38846	12.31511	308.5639202	0	0:01:01	1.01	1.00035	61	17.95622	60.6	-42.64378	0.000706019	1.016666667
9740723037	9740723037.00000000_R	4	35	2	1	0.83	1	12.4	0.38642	-6.34236	425.7090889	0	0:00:43	0.43	1.02874	43	13.50333	25.8	-12.29667	0.000497685	0.716666667
9740726075	9740726075.00000000_R	4	35	2	3	2.49	0.666666667	57.98	0.8333	10.61544	273.1869165	0	0:00:46	0.46	1.00155	46	32.91973	27.6	5.31973	0.000532407	0.766666667
9740822301	9740822301.00000000_R	5	25	2	4	3.32	0.5	38.26	1.24374	0.72454	552.0727212	0	0:00:54	0.54	1.20411	54	65.56734	32.4	33.16734	0.000625	0.9
9760009505	9760009505.00000000_R	5	25	2	4	3.32	0.5	13.75	1.69109	8.267	1536.228952	0	0:01:50	1.5	1.38665	110	104.08928	90	14.08928	0.001273148	1.833333333
9760100142	9760100142.00000000_R	5	25	2	2	1.66	1	19.84	0.7383	15.40841	532.1770145	0	0:00:59	0.59	1.00908	59	39.40213	35.4	4.00213	0.00068287	0.983333333
9659942576	9659942576.00000000_R	4	35	1	1	0.83	1	3.57	0.7278	1.69243	1477.162046	0	0:00:42	0.42	1.08503	42	54.65941	25.2	29.45941	0.000486111	0.7
9649049592	9649049592.00000000_R	5	25	1	2	1.66	0.5	17.42	0.77191	-6.26934	606.1247477	0	0:00:43	0.43	1.00539	43	42.2966	25.8	16.4966	0.000497685	0.716666667
9649636370	9649636370.00000000_R	5	25	1	7	5.81	0.142857143	76.08	1.95821	3.29359	485.7916413	0	0:00:35	0.35	1.00001	35	101.05263	21	80.05263	0.000405093	0.583333333
9649491678	9649491678.00000000_R	5	25	1	4	3.32	0.25	78.68	1.11482	8.19545	268.4414796	0	0:00:28	0.28	1.00024	28	54.46541	16.8	37.66541	0.000324074	0.466666667
9649634537	9649634537.00000000_R	5	25	1	4	3.32	0.25	71.08	1.12786	7.74084	297.1252471	0	0:00:29	0.29	1.00001	29	55.58815	17.4	38.18815	0.000335648	0.483333333
9649492881	9649492881.00000000_R	5	25	1	2	1.66	0.5	43.57	0.60657	12.37769	242.371515	0	0:00:21	0.21	1.0002	21	28.05853	12.6	15.45853	0.000243056	0.35
9649633823	9649633823.00000000_R	5	25	1	2	1.66	0.5	22.19	0.71271	-1.2608	475.8873296	0	0:00:39	0.39	1.00005	39	37.19883	23.4	13.79883	0.000451389	0.65
9649632160	9649632160.00000000_R	5	25	1	2	1.66	0.5	13.26	0.85846	4.64513	796.5325958	0	0:00:43	0.43	1	43	49.74956	25.8	23.94956	0.000497685	0.716666667
9649495820	9649495820.00000000_R	5	25	1	0	0	1	0	0.10801	8.41676	237.6211823	0	0:00:24	0.24	1.00002	24	1.35012	14.4	-13.04988	0.000277778	0.4
9740714033	9740714033.00000000_R	5	25	1	2	1.66	0.5	25.93	0.68152	-6.38414	407.2591732	0	0:00:30	0.3	1.05376	30	34.51258	18	16.51258	0.000347222	0.5
9639933736	9639933736.00000000_R	5	20	1	1	0.83	1	24.98	0.3683	5.67727	211.3690601	1	0:00:28	0.28	1.00802	28	60.03925	16.8	43.23925	0.000324074	0.466666667
9645521471	9645521471.00000000_R	5	25	1	2	1.66	0.5	24.01	0.69634	8.18427	439.8681497	0	0:00:34	0.34	1.01783	34	35.78896	20.4	15.38896	0.000393519	0.566666667
9649100523	9649100523.00000000_R	4	30	1	0	0	1	0	0.07355	-7.72484	194.178793	0	0:00:20	0.2	1	20	1.10329	12	-10.89671	0.000231481	0.333333333
9659952280	9659952280.00000000_R	10	20	1	1	0.83	1	20.76	0.39274	11.39992	254.3878133	0	0:00:21	0.21	1.13142	21	20.35475	12.6	7.75475	0.000243056	0.35
9658896881	9658896881.00000000_R	4	35	1	1	0.83	1	26.64	0.31255	4.03626	198.2034849	0	0:00:36	0.36	1.00006	36	4.59828	21.6	-17.00172	0.000416667	0.6
9649050042	9649050042.00000000_R	5	25	1	1	0.83	1	14.39	0.41504	12.53255	367.0441387	0	0:00:40	0.4	1.00988	40	20.24525	24	-3.75475	0.000462963	0.666666667
9639935043	9639935043.00000000_R	10	20	1	2	1.66	0.5	158.97	0.53414	7.5268	66.42928788	1	0:00:32	0.32	1.00006	32	67.05923	19.2	47.85923	0.00037037	0.533333333
9649649855	9649649855.00000000_R	5	25	1	1	0.83	1	21.79	0.35833	-6.19123	242.2780839	0	0:00:45	0.45	1.03764	45	15.36165	27	-11.63835	0.000520833	0.75
9649528943	9649528943.00000000_R	4	30	1	3	2.49	0.333333333	36.21	0.9103	3.88627	437.4373933	0	0:00:39	0.39	1.00003	39	43.86794	23.4	20.46794	0.000451389	0.65
9649653655	9649653655.00000000_R	5	25	1	2	1.66	0.5	27.5	0.67096	5.72866	384.0337476	0	0:00:34	0.34	1.00123	34	33.60349	20.4	13.20349	0.000393519	0.566666667
9649655653	9649655653.00000000_R	5	25	1	0	0	1	0	0.08539	11.71038	187.8675472	0	0:00:25	0.25	1.00318	25	1.06743	15	-13.93257	0.000289352	0.416666667
9649567189	9649567189.00000000_R	5	25	1	0	0	1	0	0.33907	-0.40217	745.9550808	0	0:02:28	2.28	1.09404	148	4.23838	136.8	-132.56162	0.001712963	2.466666667
9649559566	9649559566.00000000_R	5	25	1	1	0.83	1	12.78	0.43603	-3.38792	413.2330317	0	0:00:23	0.23	1.00017	23	22.05319	13.8	8.25319	0.000266204	0.383333333
9645736199	9645736199.00000000_R	5	25	1	3	2.49	0.333333333	31.19	0.97544	1.5753	507.8397318	0	0:00:40	0.4	1.01752	40	51.14274	24	27.14274	0.000462963	0.666666667
9649657586	9649657586.00000000_R	5	25	1	4	3.32	0.25	47.49	1.19494	11.46827	444.7052291	0	0:00:46	0.46	1.03995	46	61.36475	27.6	33.76475	0.000532407	0.766666667
9649658203	9649658203.00000000_R	5	25	1	0	0	1	0	0.05607	12.97153	123.3470075	0	0:00:20	0.2	1.00551	20	0.70084	12	-11.29916	0.000231481	0.333333333
9649659100	9649659100.00000000_R	5	25	1	0	0	1	0	0.08894	6.64359	195.6773781	0	0:00:37	0.37	1.01247	37	1.1118	22.2	-21.0882	0.000428241	0.616666667
9649660581	9649660581.00000000_R	5	25	1	0	0	1	0	0.11906	-4.19963	261.9279839	0	0:00:32	0.32	1.00215	32	1.48823	19.2	-17.71177	0.00037037	0.533333333
9669095904	9669095904.00000000_R	5	25	1	2	1.66	0.5	17.11	0.77699	5.66979	617.3070404	0	0:00:41	0.41	1.006	41	42.7343	24.6	18.1343	0.000474537	0.683333333
9649225864	9649225864.00000000_R	5	25	1	3	2.49	0.333333333	108.96	0.81068	4.81497	145.3800675	0	0:00:20	0.2	1.00002	20	36.9553	12	24.9553	0.000231481	0.333333333
9628249767	9628249767.00000000_R	5	25	1	5	4.15	0.2	49.23	1.48477	-4.47519	536.2897992	0	0:00:30	0.3	1.00007	30	77.64278	18	59.64278	0.000347222	0.5
9740509490	9740509490.00000000_R	4	25	1	4	3.32	0.25	41.21	1.22578	7.60906	512.5469735	0	0:00:29	0.29	1.00001	29	64.02021	17.4	46.62021	0.000335648	0.483333333
9649665737	9649665737.00000000_R	5	25	1	5	4.15	0.2	56.96	1.45168	3.88355	463.4928641	0	0:00:36	0.36	1.00168	36	74.79336	21.6	53.19336	0.000416667	0.6
9649225104	9649225104.00000000_R	4	25	1	1	0.83	1	25.46	0.34247	-6.75073	207.3848963	0	0:00:31	0.31	1.00003	31	13.99586	18.6	-4.60414	0.000358796	0.516666667
9645725426	9645725426.00000000_R	5	25	1	4	3.32	0.25	57.44	1.15993	-4.35154	367.6858179	0	0:00:31	0.31	1.00092	31	58.35004	18.6	39.75004	0.000358796	0.516666667
9649720488	9649720488.00000000_R	10	20	1	3	2.49	0.333333333	90.35	0.84421	0	175.3207685	1	0:00:32	0.32	1.00001	32	84.01469	19.2	64.81469	0.00037037	0.533333333
9628254948	9628254948.00000000_R	5	25	1	0	0	1	0	0.19715	7.14738	433.7255455	0	0:00:32	0.32	1.00656	32	2.46435	19.2	-16.73565	0.00037037	0.533333333
9645048655	9645048655.00000000_R	7	20	1	1	0.83	1	15.75	0.43873	12.52508	335.3272361	0	0:00:39	0.39	1.03946	39	23.52289	23.4	0.12289	0.000451389	0.65
9649730277	9649730277.00000000_R	5	25	1	1	0.83	1	10.82	0.47007	-0.81948	488.1147803	0	0:00:47	0.47	1.03775	47	24.98421	28.2	-3.21579	0.000543981	0.783333333
9649751765	9649751765.00000000_R	5	25	1	0	0	1	0	0.2023	5.39255	445.0585852	0	0:00:40	0.4	1.16462	40	2.52874	24	-21.47126	0.000462963	0.666666667
9649212847	9649212847.00000000_R	5	25	1	1	0.83	1	18.59	0.37733	4.5762	284.078256	0	0:00:25	0.25	1.00006	25	16.9978	15	1.9978	0.000289352	0.416666667
9645125069	9645125069.00000000_R	5	25	1	2	1.66	0.5	89.76	0.54988	-4.25	117.6471223	0	0:00:30	0.3	1.00076	30	23.17655	18	5.17655	0.000347222	0.5
9649765219	9649765219.00000000_R	5	25	1	1	0.83	1	7.68	0.56063	8.14728	687.3457652	0	0:02:05	2.05	1.01555	125	32.78254	123	-90.21746	0.001446759	2.083333333
9649862704	9649862704.00000000_R	10	20	1	2	1.66	0.5	20.61	0.78748	10.15025	512.302636	0	0:00:38	0.38	2.26069	38	43.1433	22.8	20.3433	0.000439815	0.633333333
9647779652	9647779652.00000000_R	5	30	1	1	0.83	1	10.18	0.44469	4.04823	518.7455285	0	0:00:22	0.22	1.00814	22	21.66407	13.2	8.46407	0.00025463	0.366666667
