centerline_id	name	road_class	speed_limit	cans_out	cans_actual	cans_per	cans_density	est_time	slope	length	backuponly	time_obs_format	time_obs_raw	sinuosityindex	time_obs	time_obs_days	time_obs_ex2	time_obs_ex22
9668007973	9668007973.00000000_R	10	20	2.49	3	2.49	13.36	1.41811	-4.63986	1185.37978	0	0:00:00	0	1.01855	0	0	0	0
9648695486	9648695486.00000000_R	5	20	2.49	3	2.49	43.08	0.95351	6.79921	367.6898897	0	0:00:00	0	1.07543	0	0	0	0
9648692892	9648692892.00000000_R	5	15	2.49	3	2.49	60.42	0.94319	8.01084	262.1447373	0	0:00:00	0	1.01345	0	0	0	0
9740956643	9740956643.00000000_R	5	20	2.49	3	2.49	9.79	1.66402	-4.57307	1618.170481	0	0:00:00	0	1.28892	0	0	0	0
9730768120	9730768120.00000000_R	2	35	2.49	3	2.49	55.66	0.837	-0.70277	284.586338	0	0:00:00	0	1.0043	0	0	0	0
9628323101	9628323101.00000000_R	4	35	2.49	3	2.49	13.16	1.13535	0.83091	1203.495788	0	0:00:00	0	1.04089	0	0	0	0
9645949622	9645949622.00000000_R	5	25	2.49	3	2.49	20.67	1.09285	0.78314	766.1456579	0	0:01:01	1.01	1.14483	60.6	0.000706019	61	1.016666667
9655598840	9655598840.00000000_R	10	20	2.49	3	2.49	45.48	0.94248	-3.73279	348.2650562	0	0:00:00	0	1.06768	0	0	0	0
9628233319	9628233319.00000000_R	10	20	2.49	3	2.49	34.79	1.00327	-5.27177	455.2552869	0	0:00:00	0	1.08379	0	0	0	0
9730749278	9730749278.00000000_R	10	20	2.49	3	2.49	75	0.8646	-1.89398	211.195995	0	0:00:00	0	1.00119	0	0	0	0
9656402609	9656402609.00000000_R	10	20	2.49	3	2.49	47.88	0.93259	12.39202	330.8579942	0	0:00:00	0	1.00007	0	0	0	0
9657778641	9657778641.00000000_R	7	20	2.49	3	2.49	14.25	1.37612	-0.35988	1111.480603	0	0:00:00	0	4.37809	0	0	0	0
9649034678	9649034678.00000000_R	5	25	2.49	3	2.49	42.6	0.91362	-4.84077	371.8414025	1	0:01:51	1.51	1.00606	90.6	0.001284722	111	1.85
9617963165	9617963165.00000000_R	5	25	2.49	3	2.49	31.71	0.97169	1.0008	499.6023016	0	0:00:00	0	1.00239	0	0	0	0
9628365464	9628365464.00000000_R	7	20	2.49	3	2.49	14.91	1.34837	-3.38778	1062.643563	0	0:01:46	1.46	1.00463	87.6	0.001226852	106	1.766666667
9668068504	9668068504.00000000_R	5	25	2.49	3	2.49	19.15	1.12067	-9.3068	827.3522193	0	0:00:00	0	1.15462	0	0	0	0
9730728980	9730728980.00000000_R	10	20	2.49	3	2.49	25.15	1.10245	-1.58776	629.817366	0	0:00:00	0	1.00099	0	0	0	0
9730727356	9730727356.00000000_R	7	20	2.49	3	2.49	32.33	1.02299	5.91888	489.9579626	0	0:00:00	0	1.00381	0	0	0	0
9628321840	9628321840.00000000_R	4	30	2.49	3	2.49	58.82	0.8466	8.54115	269.2846864	0	0:01:12	1.12	1.02189	67.2	0.000833333	72	1.2
9627106766	9627106766.00000000_R	5	25	2.49	3	2.49	51.22	0.88517	-4.20358	309.2601816	0	0:00:00	0	1.00641	0	0	0	0
9648623532	9648623532.00000000_R	5	25	2.49	3	2.49	63.65	0.85772	-4.42006	248.8654899	0	0:00:00	0	1.00084	0	0	0	0
9648618811	9648618811.00000000_R	10	20	2.49	3	2.49	42.04	0.95869	-9.55425	376.7955744	0	0:00:00	0	1.00001	0	0	0	0
9668071680	9668071680.00000000_R	5	25	2.49	3	2.49	30.49	0.98074	4.61973	519.510528	0	0:00:00	0	1.00069	0	0	0	0
9649040073	9649040073.00000000_R	4	30	2.49	3	2.49	114.98	0.79678	-0.72589	137.7625542	0	0:00:00	0	1	0	0	0	0
9658009469	9658009469.00000000_R	5	25	2.49	3	2.49	105	0.81317	-9.28069	150.850857	0	0:00:00	0	1.00004	0	0	0	0
9669139150	9669139150.00000000_R	10	20	2.49	3	2.49	22.34	1.14749	6.34618	709.0877884	0	0:01:56	1.56	1.09663	93.6	0.001342593	116	1.933333333
9648586745	9648586745.00000000_R	4	35	2.49	3	2.49	29.71	0.91768	3.75172	533.0887145	0	0:00:00	0	1.00157	0	0	0	0
9657680540	9657680540.00000000_R	5	25	2.49	3	2.49	34.5	0.95329	6.97002	459.1094504	0	0:00:00	0	1.00018	0	0	0	0
9647785561	9647785561.00000000_R	10	20	2.49	3	2.49	45.54	0.94222	1.43758	347.8071867	1	0:00:00	0	1.00011	0	0	0	0
9647789375	9647789375.00000000_R	5	25	2.49	3	2.49	70.67	0.84648	7.13859	224.1338563	0	0:00:50	0.5	1.02433	30	0.000578704	5	0.833333333
9617963835	9617963835.00000000_R	10	20	2.49	3	2.49	22.76	1.13998	-8.33482	695.8755741	0	0:00:00	0	1.18001	0	0	0	0
9669136502	9669136502.00000000_R	10	20	2.49	3	2.49	31.21	1.03296	3.54676	507.5053958	0	0:00:00	0	1.04214	0	0	0	0
9659806290	9659806290.00000000_R	4	35	2.49	3	2.49	27.16	0.93396	1.37167	583.2320965	0	0:00:00	0	1.00145	0	0	0	0
9628244937	9628244937.00000000_R	4	25	2.49	3	2.49	34.05	0.95608	5.58832	465.2557453	0	0:00:48	0.48	1.00461	28.8	0.000555556	48	0.8
9669130810	9669130810.00000000_R	5	25	2.49	3	2.49	18.13	1.14175	9.72853	873.719052	0	0:00:00	0	1.1714	0	0	0	0
9628351880	9628351880.00000000_R	4	35	2.49	3	2.49	256.06	0.76468	3.23304	61.86119937	0	0:00:00	0	1.00052	0	0	0	0
9741415191	9741415191.00000000_R	10	20	2.49	3	2.49	61.09	0.89192	8.09946	259.2765123	0	0:00:00	0	1.01003	0	0	0	0
9648512922	9648512922.00000000_R	5	20	2.49	3	2.49	29.8	1.04662	0.94063	531.5568134	0	0:00:00	0	1.02682	0	0	0	0
9638252307	9638252307.00000000_R	5	25	2.49	3	2.49	35.94	0.94492	-7.9418	440.7059331	0	0:00:00	0	1.00017	0	0	0	0
9649659825	9649659825.00000000_R	5	25	2.49	3	2.49	18.86	1.12626	5.83572	839.6565877	0	0:00:00	0	1.03145	0	0	0	0
9649246387	9649246387.00000000_R	5	25	2.49	3	2.49	50.91	0.88604	5.46337	311.1630738	0	0:00:00	0	1.00005	0	0	0	0
9647843641	9647843641.00000000_R	5	25	2.49	3	2.49	59.53	0.86555	4.88558	266.0892919	0	0:00:10	0.1	1.00457	6	0.000115741	1	0.166666667
9656286266	9656286266.00000000_R	4	35	2.49	3	2.49	31.59	0.90738	-8.97574	501.3515312	0	0:00:00	0	1.00002	0	0	0	0
9740407609	9740407609.00000000_R	5	15	2.49	3	2.49	55.48	0.96089	11.2083	285.5026135	0	0:00:00	0	1.00005	0	0	0	0
9638240410	9638240410.00000000_R	2	20	2.49	3	2.49	50.09	0.92427	0.94872	316.2154427	0	0:00:00	0	1.00064	0	0	0	0
9740408525	9740408525.00000000_R	10	20	2.49	3	2.49	61.54	0.89084	-1.55408	257.387673	0	0:00:00	0	1.0016	0	0	0	0
9638294551	9638294551.00000000_R	4	30	2.49	3	2.49	16.85	1.1006	0.4256	939.8428647	0	0:00:00	0	1.01025	0	0	0	0
9740387890	9740387890.00000000_R	5	25	2.49	3	2.49	34.27	0.95472	7.78776	462.2640038	0	0:00:00	0	1.0564	0	0	0	0
9649649231	9649649231.00000000_R	5	25	2.49	3	2.49	38.55	0.93136	5.59782	410.874518	1	0:00:00	0	1.00011	0	0	0	0
9656288058	9656288058.00000000_R	5	20	2.49	3	2.49	45.72	0.94144	2.59787	346.4374277	0	0:00:00	0	1.00203	0	0	0	0
9649647814	9649647814.00000000_R	5	20	2.49	3	2.49	23.65	1.12512	7.01797	669.7090249	0	0:00:00	0	1.04117	0	0	0	0
9740385403	9740385403.00000000_R	10	20	2.49	3	2.49	28.12	1.06467	2.84033	563.314673	0	0:00:00	0	1.75101	0	0	0	0
9638323305	9638323305.00000000_R	10	20	2.49	3	2.49	37.1	0.98721	-1.63936	426.9954371	0	0:00:00	0	1.00042	0	0	0	0
9647846080	9647846080.00000000_R	5	25	2.49	3	2.49	60.56	0.8635	8.79299	261.5719881	0	0:00:44	0.44	1.00016	26.4	0.000509259	44	0.733333333
9638224933	9638224933.00000000_R	5	25	2.49	3	2.49	28.4	0.99813	-2.68932	557.7619678	0	0:00:00	0	1.0036	0	0	0	0
9657295935	9657295935.00000000_R	10	20	2.49	3	2.49	28.74	1.05775	-0.18144	551.1473204	0	0:00:00	0	1.00106	0	0	0	0
9740357921	9740357921.00000000_R	5	25	2.49	3	2.49	20.73	1.09195	-3.66413	764.1657007	0	0:00:00	0	1.30395	0	0	0	0
9649639518	9649639518.00000000_R	5	25	2.49	3	2.49	49.05	0.89139	12.38643	322.9341481	0	0:02:20	2.2	1.00011	132	0.00162037	122	2.333333333
9617464263	9617464263.00000000_R	5	25	2.49	3	2.49	29.71	0.98692	-3.00127	533.1072171	0	0:00:00	0	1.00244	0	0	0	0
9649713451	9649713451.00000000_R	10	20	2.49	3	2.49	41.99	0.95893	-2.12081	377.2149515	0	0:00:00	0	1.0663	0	0	0	0
9638210283	9638210283.00000000_R	5	25	2.49	3	2.49	30.69	0.97924	2.32463	516.2118323	0	0:00:00	0	1.0029	0	0	0	0
9668162624	9668162624.00000000_R	4	35	2.49	3	2.49	20.14	0.99995	-4.32299	786.4923585	0	0:00:00	0	1.00406	0	0	0	0
9638165502	9638165502.00000000_R	5	25	2.49	3	2.49	33.03	0.9626	-3.54457	479.6061846	0	0:00:00	0	1.10147	0	0	0	0
9657574733	9657574733.00000000_R	10	20	2.49	3	2.49	38.57	0.97797	-4.38241	410.7328277	0	0:00:00	0	1.46226	0	0	0	0
9647849635	9647849635.00000000_R	5	25	2.49	3	2.49	49.33	0.89056	13.07921	321.1204134	0	0:00:44	0.44	1.00021	26.4	0.000509259	44	0.733333333
9638165120	9638165120.00000000_R	5	25	2.49	3	2.49	26	1.02151	-5.74521	609.2034447	0	0:00:00	0	1.00325	0	0	0	0
9740334154	9740334154.00000000_R	4	30	2.49	3	2.49	54.91	0.85386	0	288.459161	0	0:00:00	0	1.00008	0	0	0	0
9740332618	9740332618.00000000_R	4	30	2.49	3	2.49	124.7	0.79272	-5.51063	127.0272835	0	0:00:00	0	1.0016	0	0	0	0
9638159539	9638159539.00000000_R	5	20	2.49	3	2.49	28.56	1.05973	-2.34391	554.6277244	0	0:00:00	0	1.00248	0	0	0	0
9649720488	9649720488.00000000_R	10	20	2.49	3	2.49	90.35	0.84421	0	175.3207685	1	0:00:32	0.32	1.00001	19.2	0.00037037	32	0.533333333
9638346904	9638346904.00000000_R	5	25	2.49	3	2.49	32.28	0.96768	-4.8903	490.7670795	0	0:00:00	0	1.00011	0	0	0	0
9669084041	9669084041.00000000_R	10	20	2.49	3	2.49	22.83	1.13875	7.35175	693.7124327	0	0:01:21	1.21	1.23196	72.6	0.0009375	81	1.35
9648191910	9648191910.00000000_R	4	35	2.49	3	2.49	196.36	0.77079	-3.71885	80.67013954	0	0:00:00	0	1.03337	0	0	0	0
9638350199	9638350199.00000000_R	5	25	2.49	3	2.49	103.25	0.81433	-7.17039	153.4087713	0	0:00:00	0	1	0	0	0	0
9649720698	9649720698.00000000_R	10	20	2.49	3	2.49	66.48	0.87998	6.29536	238.2707622	0	0:01:36	1.36	1.00029	81.6	0.001111111	96	1.6
9638351862	9638351862.00000000_R	5	20	2.49	3	2.49	54.29	0.91039	2.39898	291.7912403	0	0:00:00	0	1.03207	0	0	0	0
9649722585	9649722585.00000000_R	5	25	2.49	3	2.49	41.01	0.92017	13.20359	386.2584531	0	0:02:28	2.28	1.00053	136.8	0.001712963	148	2.466666667
9740325827	9740325827.00000000_R	4	30	2.49	3	2.49	61.89	0.84155	0.78143	255.9402686	0	0:00:00	0	1.00001	0	0	0	0
9638355276	9638355276.00000000_R	5	25	2.49	3	2.49	67.28	0.85162	-8.49475	235.4395931	0	0:00:00	0	1.16258	0	0	0	0
9657590171	9657590171.00000000_R	5	25	2.49	3	2.49	30.61	0.97985	-4.44402	517.5499421	0	0:00:00	0	1.00015	0	0	0	0
9649626955	9649626955.00000000_R	5	25	2.49	3	2.49	69.12	0.84876	4.3638	229.1579876	0	0:00:33	0.33	1.00016	19.8	0.000381944	33	0.55
9638358646	9638358646.00000000_R	5	20	2.49	3	2.49	22.31	1.14802	-1.69009	710.0217151	0	0:00:00	0	1.00051	0	0	0	0
9658686461	9658686461.00000000_R	5	30	2.49	3	2.49	38.51	0.9004	7.78005	411.3085667	0	0:00:00	0	1.03485	0	0	0	0
9638365680	9638365680.00000000_R	5	25	2.49	3	2.49	14.14	1.25383	-2.49933	1120.299085	0	0:00:00	0	1.00039	0	0	0	0
9638128484	9638128484.00000000_R	10	20	2.49	3	2.49	103.06	0.83192	-11.0612	153.6903731	0	0:00:00	0	1.00003	0	0	0	0
9657382835	9657382835.00000000_R	5	25	2.49	3	2.49	47.26	0.89696	-2.98332	335.1967172	0	0:00:00	0	1.00048	0	0	0	0
9647853548	9647853548.00000000_R	10	20	2.49	3	2.49	42.75	0.95513	-2.42889	370.5392289	1	0:00:00	0	1.00061	0	0	0	0
9648482137	9648482137.00000000_R	2	35	2.49	3	2.49	29.75	0.91745	-6.94996	532.3771831	0	0:00:00	0	1.00426	0	0	0	0
9649614018	9649614018.00000000_R	5	20	2.49	3	2.49	36.27	0.99271	2.06106	436.6681235	0	0:00:00	0	1.0131	0	0	0	0
9657388379	9657388379.00000000_R	5	25	2.49	3	2.49	47.52	0.89613	0.29997	333.3641835	0	0:00:00	0	1.00044	0	0	0	0
9627331277	9627331277.00000000_R	5	25	2.49	3	2.49	28.29	0.99912	-4.28607	559.9531789	0	0:00:00	0	1.00104	0	0	0	0
9638125258	9638125258.00000000_R	3	30	2.49	3	2.49	60.33	0.84405	-1.90437	262.5535596	0	0:00:00	0	1	0	0	0	0
9638122642	9638122642.00000000_R	5	25	2.49	3	2.49	42.71	0.91317	-8.3591	370.8533735	0	0:00:00	0	1.00027	0	0	0	0
9658551646	9658551646.00000000_R	5	25	2.49	3	2.49	33.48	0.95964	-1.26828	473.0834768	0	0:00:00	0	1.00706	0	0	0	0
9638401943	9638401943.00000000_R	5	25	2.49	3	2.49	18.53	1.13318	-6.66756	854.8859067	0	0:00:00	0	1.29422	0	0	0	0
9649744936	9649744936.00000000_R	5	20	2.49	3	2.49	15.86	1.31191	12.01838	998.4709067	0	0:00:00	0	1.58855	0	0	0	0
9655389947	9655389947.00000000_R	10	20	2.49	3	2.49	26.88	1.07939	-2.54567	589.2357194	0	0:00:00	0	1.38118	0	0	0	0
9649608857	9649608857.00000000_R	5	20	2.49	3	2.49	33.62	1.01227	2.33494	471.1036001	0	0:00:00	0	1.12727	0	0	0	0
9658544612	9658544612.00000000_R	10	20	2.49	3	2.49	20.53	1.1829	7.64831	771.4121152	0	0:00:00	0	1.084	0	0	0	0
9649137595	9649137595.00000000_R	7	20	2.49	3	2.49	40.36	0.96757	-1.78377	392.4270355	0	0:00:00	0	1.4312	0	0	0	0
9658502589	9658502589.00000000_R	4	25	2.49	3	2.49	29.43	0.98925	-5.57375	538.2369437	0	0:00:00	0	1.05946	0	0	0	0
9638417858	9638417858.00000000_R	5	25	2.49	3	2.49	25.77	1.02402	2.76551	614.7150337	0	0:00:00	0	1.00426	0	0	0	0
9740451724	9740451724.00000000_R	5	25	2.49	3	2.49	34.8	0.9515	7.46944	455.1882354	0	0:00:00	0	1.00008	0	0	0	0
9638428587	9638428587.00000000_R	4	25	2.49	3	2.49	88.95	0.82554	-4.49263	178.0695684	0	0:00:00	0	1.00001	0	0	0	0
9638070169	9638070169.00000000_R	5	25	2.49	3	2.49	44.98	0.90467	3.69166	352.1449967	0	0:00:00	0	1.02203	0	0	0	0
9657391372	9657391372.00000000_R	4	30	2.49	3	2.49	41.27	0.88999	1.30265	383.8317314	0	0:00:00	0	1.00303	0	0	0	0
9638066747	9638066747.00000000_R	5	25	2.49	3	2.49	64.1	0.85692	-8.90313	247.1039776	0	0:00:00	0	1.00312	0	0	0	0
9649774110	9649774110.00000000_R	5	25	2.49	3	2.49	56.87	0.8712	0.35905	278.5165603	0	0:00:00	0	1.03021	0	0	0	0
9638063402	9638063402.00000000_R	5	25	2.49	3	2.49	57.17	0.87053	-5.7751	277.0512524	0	0:00:00	0	1.00001	0	0	0	0
9658484007	9658484007.00000000_R	4	30	2.49	3	2.49	24.24	0.99213	-0.76514	653.4772852	0	0:00:00	0	1.00537	0	0	0	0
9657393166	9657393166.00000000_R	5	25	2.49	3	2.49	49.17	0.89103	-2.48338	322.1413326	0	0:00:00	0	1.00034	0	0	0	0
9638445747	9638445747.00000000_R	5	25	2.49	3	2.49	46.47	0.89955	-3.22689	340.8853959	0	0:00:00	0	1.00238	0	0	0	0
9740462864	9740462864.00000000_R	5	25	2.49	3	2.49	35.89	0.94522	4.98444	441.373304	0	0:00:00	0	1.02804	0	0	0	0
9648630820	9648630820.00000000_R	4	25	1.66	2	1.66	51.55	0.5895	-5.8585	204.8305494	0	0:00:00	0	1.00106	0	0	0	0
9657676323	9657676323.00000000_R	5	25	1.66	2	1.66	33.83	0.63828	-8.32963	312.1387449	0	0:00:00	0	1.00003	0	0	0	0
9628641101	9628641101.00000000_R	2	45	1.66	2	1.66	16.77	0.65546	1.42886	629.8732343	0	0:00:00	0	1.00559	0	0	0	0
9649633823	9649633823.00000000_R	5	25	1.66	2	1.66	22.19	0.71271	-1.2608	475.8873296	0	0:00:39	0.39	1.00005	23.4	0.000451389	39	0.65
9628635143	9628635143.00000000_R	5	25	1.66	2	1.66	30.36	0.65448	-9.48857	347.7869039	0	0:00:00	0	1.00009	0	0	0	0
9657594113	9657594113.00000000_R	4	25	1.66	2	1.66	17.88	0.76487	-4.57132	590.6394383	0	0:00:00	0	1.0001	0	0	0	0
9740327512	9740327512.00000000_R	4	30	1.66	2	1.66	17.24	0.72846	-1.14259	612.6429172	0	0:00:00	0	1.00544	0	0	0	0
9657677754	9657677754.00000000_R	4	30	1.66	2	1.66	50.03	0.57634	-2.84287	211.0542253	0	0:00:00	0	1.00315	0	0	0	0
9639400128	9639400128.00000000_R	5	25	1.66	2	1.66	31.54	0.64857	-5.37681	334.7710346	0	0:00:00	0	1.02294	0	0	0	0
9648628172	9648628172.00000000_R	5	30	1.66	2	1.66	131.93	0.52672	6.24651	80.0447604	0	0:00:00	0	1.00122	0	0	0	0
9655029646	9655029646.00000000_R	5	25	1.66	2	1.66	26.59	0.67691	-1.76269	397.1197668	0	0:00:39	0.39	1.01234	23.4	0.000451389	39	0.65
9638105227	9638105227.00000000_R	3	30	1.66	2	1.66	18.59	0.71152	-6.16297	567.9077256	0	0:00:00	0	1.06442	0	0	0	0
9647694696	9647694696.00000000_R	5	20	1.66	2	1.66	65.46	0.58806	0	161.3201237	0	0:00:00	0	1.00316	0	0	0	0
9649632160	9649632160.00000000_R	5	25	1.66	2	1.66	13.26	0.85846	4.64513	796.5325958	0	0:00:43	0.43	1	25.8	0.000497685	43	0.716666667
9655044733	9655044733.00000000_R	10	20	1.66	2	1.66	26.31	0.72444	-6.47806	401.3545525	0	0:00:00	0	1.00116	0	0	0	0
9628012008	9628012008.00000000_R	5	25	1.66	2	1.66	33.69	0.63888	-2.87115	313.4634284	0	0:00:00	0	1.03361	0	0	0	0
9647697780	9647697780.00000000_R	5	20	1.66	2	1.66	38.26	0.65322	1.44927	276.0007256	0	0:00:00	0	1	0	0	0	0
9638427310	9638427310.00000000_R	4	30	1.66	2	1.66	38.8	0.5995	-1.83697	272.1868395	0	0:00:00	0	1.00392	0	0	0	0
9649432713	9649432713.00000000_R	5	25	1.66	2	1.66	23.42	0.70137	6.20948	450.9231064	0	0:00:00	0	1.0001	0	0	0	0
9740801033	9740801033.00000000_R	4	25	1.66	2	1.66	9.82	0.98495	-4.74502	1074.811414	0	0:00:00	0	1.20402	0	0	0	0
9740027672	9740027672.00000000_R	5	25	1.66	2	1.66	42.21	0.61011	9.19386	250.1670564	0	0:00:00	0	1.00085	0	0	0	0
9647699556	9647699556.00000000_R	5	20	1.66	2	1.66	37.7	0.65554	2.14225	280.0788697	0	0:00:55	0.55	1.00437	33	0.000636574	55	0.916666667
9627269399	9627269399.00000000_R	4	35	1.66	2	1.66	39.57	0.58304	1.87361	266.8646923	0	0:00:00	0	1.00017	0	0	0	0
9740979428	9740979428.00000000_R	4	35	1.66	2	1.66	9.29	0.86554	-0.61568	1136.954794	0	0:00:00	0	1.09921	0	0	0	0
9678059824	9678059824.00000000_R	7	20	1.66	2	1.66	20.05	0.79568	12.52987	526.7412985	0	0:00:00	0	1.00143	0	0	0	0
9647699754	9647699754.00000000_R	5	20	1.66	2	1.66	45.63	0.6279	0.43207	231.4431777	0	0:00:00	0	1	0	0	0	0
9657589801	9657589801.00000000_R	5	25	1.66	2	1.66	29.29	0.66028	-2.77363	360.5383201	0	0:00:00	0	1.00039	0	0	0	0
9649430906	9649430906.00000000_R	2	35	1.66	2	1.66	25.71	0.62976	-2.92147	410.7526892	0	0:00:00	0	1.00135	0	0	0	0
9655050974	9655050974.00000000_R	10	20	1.66	2	1.66	65.42	0.58812	1.85844	161.4258129	0	0:00:00	0	1.00013	0	0	0	0
9657124951	9657124951.00000000_R	4	25	1.66	2	1.66	30.68	0.65287	7.26231	344.2432095	0	0:00:00	0	1.00005	0	0	0	0
9658093435	9658093435.00000000_R	2	35	1.66	2	1.66	16.26	0.70724	-6.31364	649.3872934	0	0:00:00	0	1.00051	0	0	0	0
9628594963	9628594963.00000000_R	4	35	1.66	2	1.66	7.81	0.93537	1.55321	1352.042818	0	0:00:00	0	1.04561	0	0	0	0
9655088616	9655088616.00000000_R	2	45	1.66	2	1.66	20.3	0.62778	-2.11433	520.2596235	0	0:00:00	0	1.00005	0	0	0	0
9647699930	9647699930.00000000_R	5	20	1.66	2	1.66	47.16	0.62363	0.89318	223.9181024	0	0:00:00	0	1	0	0	0	0
9668633291	9668633291.00000000_R	5	30	1.66	2	1.66	7.13	1.05732	-0.06753	1480.826592	0	0:00:00	0	1.07259	0	0	0	0
9760100142	9760100142.00000000_R	5	25	1.66	2	1.66	19.84	0.7383	15.40841	532.1770145	0	0:00:59	0.59	1.00908	35.4	0.00068287	59	0.983333333
9750078037	9750078037.00000000_R	4	35	1.66	2	1.66	45.52	0.57172	0	231.9718461	0	0:00:00	0	1.00086	0	0	0	0
9628574633	9628574633.00000000_R	4	35	1.66	2	1.66	69.77	0.54554	3.30327	151.365006	0	0:00:00	0	1.03253	0	0	0	0
9649426663	9649426663.00000000_R	5	25	1.66	2	1.66	22.8	0.70695	0.43178	463.2003856	0	0:00:00	0	1	0	0	0	0
9639622018	9639622018.00000000_R	10	20	1.66	2	1.66	8.11	1.23595	-5.60847	1301.601691	0	0:00:00	0	1.02842	0	0	0	0
9649760572	9649760572.00000000_R	4	25	1.66	2	1.66	56.08	0.58199	5.31099	188.2887688	0	0:00:00	0	1.00068	0	0	0	0
9649134118	9649134118.00000000_R	5	25	1.66	2	1.66	45.93	0.60091	7.39414	229.9117242	0	0:00:56	0.56	1.00002	33.6	0.000648148	56	0.933333333
9638352830	9638352830.00000000_R	5	25	1.66	2	1.66	35.27	0.63249	-7.01431	299.3877925	0	0:00:00	0	1.08381	0	0	0	0
9740817495	9740817495.00000000_R	5	25	1.66	2	1.66	7.14	1.16848	-3.04348	1478.568636	0	0:00:00	0	1.22297	0	0	0	0
9649424821	9649424821.00000000_R	5	25	1.66	2	1.66	34.13	0.63703	1.61615	309.3771916	0	0:00:00	0	1.00039	0	0	0	0
9647757485	9647757485.00000000_R	10	20	1.66	2	1.66	30.27	0.69463	-12.8984	348.880447	0	0:00:34	0.34	1.07674	20.4	0.000393519	34	0.566666667
9740318747	9740318747.00000000_R	5	20	1.66	2	1.66	21.87	0.77074	-1.65685	482.8425469	0	0:00:00	0	1.00152	0	0	0	0
9638145627	9638145627.00000000_R	2	20	1.66	2	1.66	44.13	0.63235	-0.83587	239.27286	0	0:00:00	0	1	0	0	0	0
9648195460	9648195460.00000000_R	5	20	1.66	2	1.66	28.1	0.70993	-6.3863	375.804415	0	0:00:00	0	1.00004	0	0	0	0
9639743850	9639743850.00000000_R	10	20	1.66	2	1.66	14.75	0.90326	-7.40148	716.0732676	0	0:00:00	0	1.0564	0	0	0	0
9740820560	9740820560.00000000_R	5	25	1.66	2	1.66	32.35	0.6448	11.02682	326.4766285	0	0:00:00	0	1.00128	0	0	0	0
9628546559	9628546559.00000000_R	10	20	1.66	2	1.66	28.4	0.70768	-3.22711	371.8494639	1	0:00:00	0	1.00017	0	0	0	0
9649725336	9649725336.00000000_R	5	25	1.66	2	1.66	28.12	0.66711	1.59761	375.5615491	0	0:00:50	0.5	1.01022	30	0.000578704	5	0.833333333
9628538797	9628538797.00000000_R	4	25	1.66	2	1.66	39.28	0.6186	1.11592	268.8369341	0	0:00:00	0	1.0248	0	0	0	0
9658554843	9658554843.00000000_R	5	20	1.66	2	1.66	28.51	0.70685	2.96976	370.4006631	0	0:00:00	0	1.00016	0	0	0	0
9628536389	9628536389.00000000_R	4	25	1.66	2	1.66	16.18	0.79302	0.91945	652.5661761	0	0:00:00	0	1.06284	0	0	0	0
9649042916	9649042916.00000000_R	5	25	1.66	2	1.66	32.73	0.64306	-3.09934	322.6494713	0	0:00:33	0.33	1	19.8	0.000381944	33	0.55
9655123648	9655123648.00000000_R	5	25	1.66	2	1.66	13.02	0.86519	7.76487	811.3466605	0	0:00:48	0.48	1.02592	28.8	0.000555556	48	0.8
9658495833	9658495833.00000000_R	4	25	1.66	2	1.66	34.94	0.6338	4.96238	302.274126	0	0:00:00	0	1.00005	0	0	0	0
9648593020	9648593020.00000000_R	10	20	1.66	2	1.66	22.57	0.76226	6.62524	467.9072276	0	0:00:00	0	1.39101	0	0	0	0
9638354991	9638354991.00000000_R	5	25	1.66	2	1.66	38.05	0.62255	-3.96339	277.5403258	0	0:00:00	0	1.27987	0	0	0	0
9647961221	9647961221.00000000_R	10	20	1.66	2	1.66	70.25	0.58181	12.63985	150.3182588	0	0:00:00	0	1.00009	0	0	0	0
9649733070	9649733070.00000000_R	5	25	1.66	2	1.66	18.4	0.75733	12.19425	574.0408112	0	0:00:00	0	1.11008	0	0	0	0
9639757281	9639757281.00000000_R	5	25	1.66	2	1.66	19.47	0.74291	-4.97849	542.3327669	1	0:00:00	0	1.0782	0	0	0	0
9655132261	9655132261.00000000_R	5	25	1.66	2	1.66	30.87	0.65188	3.50819	342.0564066	0	0:00:41	0.41	1.03692	24.6	0.000474537	41	0.683333333
9649403036	9649403036.00000000_R	2	20	1.66	2	1.66	31.68	0.68578	-6.30049	333.3073893	0	0:00:00	0	1	0	0	0	0
9649402771	9649402771.00000000_R	2	20	1.66	2	1.66	32.77	0.6795	-4.96506	322.2521192	0	0:00:00	0	1.00009	0	0	0	0
9740857406	9740857406.00000000_R	4	30	1.66	2	1.66	36.1	0.6072	2.05111	292.5248416	0	0:00:00	0	1.08529	0	0	0	0
9628527036	9628527036.00000000_R	4	25	1.66	2	1.66	46.66	0.59927	-3.9767	226.3184743	0	0:00:00	0	1.01144	0	0	0	0
9648572996	9648572996.00000000_R	7	20	1.66	2	1.66	53.63	0.60828	0	196.904559	0	0:00:00	0	1.00152	0	0	0	0
9750194851	9750194851.00000000_R	5	25	1.66	2	1.66	8.87	1.03743	-15.29075	1190.26232	0	0:00:00	0	2.35436	0	0	0	0
9638103410	9638103410.00000000_R	5	25	1.66	2	1.66	20.35	0.73226	7.32334	518.8891664	0	0:00:00	0	1.02049	0	0	0	0
9668097599	9668097599.00000000_R	10	20	1.66	2	1.66	11.13	1.03532	5.27145	948.5053998	0	0:00:00	0	2.15792	0	0	0	0
